injury_id,Date,Team,Acquired,Relinquished,Notes,player_name,player_id,body_region
2792,1997-12-15,Blazers,Dontonio Wingfield,,activated from IL,Dontonio Wingfield,112.0,
2793,1997-12-15,Nuggets,,George Zidek,placed on IL with sprained left foot,George Zidek,678.0,foot
2794,1997-12-16,Mavericks,,Erick Strickland,placed on IL with sprained right ankle,Erick Strickland,1065.0,ankle
2795,1997-12-16,Mavericks,Robert Pack,,activated from IL,Robert Pack,123.0,
2796,1997-12-16,Rockets,,Rodrick Rhodes,placed on IL with strained left knee,Rodrick Rhodes,1518.0,knee
2797,1997-12-17,76ers,,Anthony Parker,placed on IL with sprained MCL in left knee,Anthony Parker,1515.0,mcl
2798,1997-12-17,Heat,,Charles Smith (Cornelius),placed on IR with ankle injury / sore leg (P),Charles Smith (Cornelius),293.0,ankle
2799,1997-12-17,Heat,Alonzo Mourning,,activated from IL,Alonzo Mourning,297.0,
2800,1997-12-17,Nets,,Chris Gatling,placed on IR with stress fracture in right leg,Chris Gatling,423.0,leg
2801,1997-12-17,Nets,Jack Haley,,activated from IL,Jack Haley,917.0,
2802,1997-12-17,Warriors,,David Vaughn (III),placed on IL with right knee tendinitis,David Vaughn (III),710.0,knee
2803,1997-12-17,Warriors,Dickey Simpkins,,activated from IL,Dickey Simpkins,54.0,
2804,1997-12-19,76ers,Derrick Coleman,,activated from IL,Derrick Coleman,934.0,
2805,1997-12-19,Hawks,Anthony Miller / Pig Miller,,activated from IL,Anthony Miller / Pig Miller,292.0,
2806,1997-12-19,Pacers,,Mark West (Andre),placed on IR with left knee surgery,Mark West (Andre),770.0,knee
2807,1997-12-19,Pacers,Derrick McKey,,activated from IL,Derrick McKey,365.0,
2808,1997-12-20,Celtics,,Dontae' Jones,placed on IR with left groin injury,Dontae' Jones,963.0,groin
2809,1997-12-20,Celtics,,Pervis Ellison,placed on IL with left knee tendinitis,Pervis Ellison,442.0,knee
2810,1997-12-20,Kings,,Lawrence Funderburke,placed on IL with strained right rotator cuff,Lawrence Funderburke,1444.0,shoulder
2811,1997-12-20,Rockets,,Rodrick Rhodes,placed on IL with strained left knee (P),Rodrick Rhodes,1518.0,knee
2812,1997-12-20,Rockets,Joe Stephens,,activated from IL,Joe Stephens,1086.0,
2813,1997-12-21,Blazers,,Jermaine O'Neal,placed on IL with strained left calf muscle,Jermaine O'Neal,979.0,calf
2814,1997-12-21,Blazers,Alton Lister,,activated from IL,Alton Lister,175.0,
2815,1997-12-21,Bullets,,God Shammgod,placed on IL,God Shammgod,1539.0,
2816,1997-12-21,Celtics,Dee Brown (a),,activated from IL,Dee Brown (a),244.0,
2817,1997-12-21,Celtics,Roy Rogers,,activated from IL,Roy Rogers,964.0,
2818,1997-12-22,Knicks,,Patrick Ewing (Sr.),placed on IR with dislocated right wrist,Patrick Ewing (Sr.),121.0,wrist
2819,1997-12-22,Knicks,Ron Grandison / Ronnie Grandison,,activated from IL,Ron Grandison / Ronnie Grandison,97.0,
2820,1997-12-23,Timberwolves,,DeJuan Wheat,placed on IL,DeJuan Wheat,1545.0,
2821,1997-12-23,Timberwolves,Micheal Williams,,activated from IL,Micheal Williams,52.0,
2822,1997-12-26,Celtics,,John Thomas,placed on IR with left groin strain,John Thomas,1519.0,groin
2823,1997-12-26,Celtics,Travis Knight,,activated from IL,Travis Knight,969.0,
2824,1997-12-26,Pacers,,Mark Pope,placed on IL with sprained left knee,Mark Pope,998.0,knee
2825,1997-12-26,Pacers,Etdrick Bohannon,,activated from IL,Etdrick Bohannon,1564.0,
2826,1997-12-27,76ers,,Scott Williams,placed on IR with bronchitis,Scott Williams,281.0,respiratory
2827,1997-12-27,76ers,Kebu Stewart,,activated from IL,Kebu Stewart,1529.0,
2828,1997-12-27,Blazers,,Alton Lister,placed on IR with shoulder injury,Alton Lister,175.0,shoulder
2829,1997-12-27,Blazers,Vincent Askew,,activated from IL,Vincent Askew,355.0,
2830,1997-12-27,Jazz,Troy Hudson,,activated from IL,Troy Hudson,1607.0,
2831,1997-12-29,Spurs,,Vinny Del Negro,placed on IR with strained right tricep tendon,Vinny Del Negro,219.0,arm
2832,1997-12-30,76ers,,Doug Overton,placed on IL with left ankle tendinitis,Doug Overton,77.0,ankle
2833,1997-12-30,76ers,Anthony Parker,,activated from IL,Anthony Parker,1515.0,
2834,1997-12-30,Bucks,,Jerald Honeycutt,placed on IL with sprained right foot,Jerald Honeycutt,1532.0,foot
2835,1997-12-30,Bucks,Terrell Brandon,,activated from IL,Terrell Brandon,210.0,
2836,1997-12-30,Pistons,,Lindsey Hunter,placed on IR with torn right calf muscle,Lindsey Hunter,283.0,calf
2837,1997-12-30,Spurs,Reggie Geary,,activated from IL,Reggie Geary,1002.0,
2838,1998-01-01,Celtics,,Greg Minor,placed on IL with flu,Greg Minor,65.0,
2839,1998-01-01,Sonics,,James Cotton,placed on IL with right knee patella tendinitis,James Cotton,1526.0,knee
2840,1998-01-02,Blazers,,Dontonio Wingfield,placed on IR with left wrist tendinitis,Dontonio Wingfield,112.0,wrist
2841,1998-01-02,Blazers,Jermaine O'Neal,,activated from IL,Jermaine O'Neal,979.0,
2842,1998-01-02,Blazers,Sean Higgins,,activated from IL,Sean Higgins,925.0,
2843,1998-01-02,Bullets,,Lorenzo Williams,placed on IL with flu / sore knees (P),Lorenzo Williams,31.0,knee
2844,1998-01-02,Bullets,Tim Legler,,activated from IL,Tim Legler,100.0,
2845,1998-01-02,Cavaliers,,Mitchell Butler,placed on IL with herniated disc in neck,Mitchell Butler,348.0,"back,neck"
2846,1998-01-02,Cavaliers,Tony Dumas,,activated from IL,Tony Dumas,434.0,
2847,1998-01-02,Celtics,Pervis Ellison,,activated from IL,Pervis Ellison,442.0,
2848,1998-01-02,Mavericks,,Chris Anstey,placed on IL with sprained left ankle,Chris Anstey,1512.0,ankle
2849,1998-01-02,Mavericks,Erick Strickland,,activated from IL,Erick Strickland,1065.0,
2850,1998-01-02,Rockets,,Joe Stephens,placed on IL with patella tendinitis,Joe Stephens,1086.0,knee
2851,1998-01-02,Rockets,Rodrick Rhodes,,activated from IL,Rodrick Rhodes,1518.0,
2852,1998-01-02,Sonics,Stephen Howard,,activated from IL,Stephen Howard,1128.0,
2853,1998-01-03,Pistons,Rick Mahorn,,activated from IL,Rick Mahorn,328.0,
2854,1998-01-06,Celtics,,Tyus Edney,placed on IL with flu,Tyus Edney,721.0,
2855,1998-01-06,Celtics,John Thomas,,activated from IL,John Thomas,1519.0,
2856,1998-01-06,Spurs,Charles Smith (Daniel),,activated from IL,Charles Smith (Daniel),293.0,
2857,1998-01-07,Blazers,,Brian Grant,placed on IR with left leg stress reaction,Brian Grant,258.0,leg
2858,1998-01-07,Blazers,Alton Lister,,activated from IL,Alton Lister,175.0,
2859,1998-01-07,Nets,Lucious Harris,,activated from IL,Lucious Harris,446.0,
2860,1998-01-07,Warriors,,Tyrone Bogues / Muggsy Bogues,placed in IR with small tear in right hamstring,Tyrone Bogues / Muggsy Bogues,177.0,hamstring
2861,1998-01-08,Bucks,Jerald Honeycutt,,activated from IL,Jerald Honeycutt,1532.0,
2862,1998-01-08,Nets,,Yinka Dare,placed on IR with right ankle synovitis,Yinka Dare,212.0,"ankle,knee"
2863,1998-01-09,Hawks,,Daron Blaylock / Mookie Blaylock,placed on IR with reoccurring left groin strain,Daron Blaylock / Mookie Blaylock,302.0,groin
2864,1998-01-09,Hawks,,Ed Gray,placed on IL with sprained right foot,Ed Gray,1516.0,foot
2865,1998-01-10,Bulls,,Bill Wennington,placed on IL with elbow synovitis,Bill Wennington,82.0,"elbow,knee"
2866,1998-01-10,Bulls,Scottie Pippen (Sr.),,activated from IL,Scottie Pippen (Sr.),937.0,
2867,1998-01-10,Celtics,,Pervis Ellison,placed on IL with sprained right ankle,Pervis Ellison,442.0,ankle
2868,1998-01-10,Celtics,Greg Minor,,activated from IL,Greg Minor,65.0,
2869,1998-01-10,Rockets,,Clyde Drexler,placed on IL with sore right shoulder,Clyde Drexler,17.0,shoulder
2870,1998-01-10,Rockets,Joe Stephens,,activated from IL,Joe Stephens,1086.0,
2871,1998-01-12,Raptors,,Walt Williams,placed on IL with hyperextended left knee,Walt Williams,1005.0,knee
2872,1998-01-12,Raptors,Carlos Rogers,,activated from IL,Carlos Rogers,435.0,
2873,1998-01-12,Grizzlies,Doug Edwards,,activated from IL,Doug Edwards,346.0,
2874,1998-01-12,Grizzlies,Marcus Brown,,activated from IL,Marcus Brown,992.0,
2875,1998-01-13,76ers,,Kebu Stewart,placed on IR with plantar fasciitis in right foot,Kebu Stewart,1529.0,foot
2876,1998-01-13,76ers,Scott Williams,,activated from IL,Scott Williams,281.0,
2877,1998-01-13,Magic,,Johnny Taylor,placed on IL with strained right shoulder,Johnny Taylor,1511.0,shoulder
2878,1998-01-13,Magic,Nick Anderson,,activated from IL,Nick Anderson,98.0,
2879,1998-01-13,Spurs,,Malik Rose,placed on IL with left knee tendinitis,Malik Rose,990.0,knee
2880,1998-01-13,Spurs,Vinny Del Negro,,activated from IL,Vinny Del Negro,219.0,
2881,1998-01-14,Hornets,,Bobby Phills,placed on IR with pulled left groin,Bobby Phills,184.0,groin
2882,1998-01-16,Bulls,,Steve Kerr,placed on IR with fractured left clavicle (out 6-8 weeks),Steve Kerr,70.0,shoulder
2883,1998-01-16,Bulls,Rusty LaRue,,activated from IL,Rusty LaRue,1601.0,
2884,1998-01-16,Hawks,,Randy Livingston,hamstring injury (DNP),Randy Livingston,988.0,hamstring
2885,1998-01-16,Hawks,,Tyrone Corbin,sore lower back (DTD),Tyrone Corbin,895.0,back
2886,1998-01-16,Mavericks,,Bubba Wells,placed on IL with sprained right big toe,Bubba Wells,1528.0,toe
2887,1998-01-16,Pistons,,Scot Pollard,placed on IL with strained right groin,Scot Pollard,1513.0,groin
2888,1998-01-17,Mavericks,Chris Anstey,,activated from IL,Chris Anstey,1512.0,
2889,1998-01-17,Sonics,,Eric Snow,placed on IL with sprained right ankle,Eric Snow,727.0,ankle
2890,1998-01-17,Sonics,Jerome Kersey,,activated from IL,Jerome Kersey,760.0,
2891,1998-01-18,Celtics,,Roy Rogers,placed on IL with flu,Roy Rogers,964.0,
2892,1998-01-18,Celtics,Tyus Edney,,activated from IL,Tyus Edney,721.0,
2893,1998-01-18,Sonics,Eric Snow,,activated from IL,Eric Snow,727.0,
2894,1998-01-19,Hornets,,Dell Curry,placed on IL with strained right calf,Dell Curry,209.0,calf
2895,1998-01-19,Kings,,Kevin Salvadori,placed on IL with left knee tendinitis,Kevin Salvadori,1089.0,knee
2896,1998-01-19,Kings,Michael Smith (John) (Providence),,activated from IL,Michael Smith (John) (Providence),63.0,
2897,1998-01-20,Hawks,Daron Blaylock / Mookie Blaylock,,activated from IL,Daron Blaylock / Mookie Blaylock,302.0,
2898,1998-01-20,Warriors,Tyrone Bogues / Muggsy Bogues,,activated from IL,Tyrone Bogues / Muggsy Bogues,177.0,
2899,1998-01-21,Heat,,Mark Strickland,placed on IL with fractured right index finger,Mark Strickland,1110.0,finger
2900,1998-01-21,Hornets,,Vlade Divac,placed on IL with surgery on left knee (out indefinitely),Vlade Divac,124.0,knee
2901,1998-01-21,Rockets,,Joe Stephens,placed on IL with patella tendinitis,Joe Stephens,1086.0,knee
2902,1998-01-21,Rockets,Clyde Drexler,,activated from IL,Clyde Drexler,17.0,
2903,1998-01-21,Spurs,,Sean Elliott,placed on IL with left knee tendinitis,Sean Elliott,251.0,knee
2904,1998-01-21,Spurs,Malik Rose,,activated from IL,Malik Rose,990.0,
2905,1998-01-22,Bulls,,Joe Kleine,placed on IL with left knee tendinitis,Joe Kleine,170.0,knee
2906,1998-01-22,Magic,,Jason Lawson,placed on IL with strained groin,Jason Lawson,1535.0,groin
2907,1998-01-22,Pacers,,Etdrick Bohannon,placed on IR with strained abdomen & pulled groin,Etdrick Bohannon,1564.0,groin
2908,1998-01-23,Bulls,Bill Wennington,,activated from IL,Bill Wennington,82.0,
2909,1998-01-23,Magic,Derek Strong,,activated from IL,Derek Strong,400.0,
2910,1998-01-23,Pacers,Mark West (Andre),,activated from IL,Mark West (Andre),770.0,
2911,1998-01-24,Nets,Chris Gatling,,activated from IL,Chris Gatling,423.0,
2912,1998-01-24,Raptors,,Chris Garner,placed on IL with right ankle tendinitis,Chris Garner,1612.0,ankle
2913,1998-01-24,Raptors,Walt Williams,,activated from IL,Walt Williams,1005.0,
2914,1998-01-26,Pistons,,Charles O'Bannon,placed on IL with strained lower back,Charles O'Bannon,1525.0,back
2915,1998-01-26,Pistons,Lindsey Hunter,,activated from IL,Lindsey Hunter,283.0,
2916,1998-01-27,Warriors,,Tyrone Bogues / Muggsy Bogues,placed on IL with strained right hamstring,Tyrone Bogues / Muggsy Bogues,177.0,hamstring
2917,1998-01-27,Warriors,David Vaughn (III),,activated from IL,David Vaughn (III),710.0,
2918,1998-01-29,Hornets,Bobby Phills,,activated from IL,Bobby Phills,184.0,
2919,1998-01-29,Knicks,,Ron Grandison / Ronnie Grandison,placed on IL with left knee patellar tendinitis,Ron Grandison / Ronnie Grandison,97.0,knee
2920,1998-01-29,Magic,Anfernee Hardaway / Penny Hardaway,,activated from IL,Anfernee Hardaway / Penny Hardaway,358.0,
2921,1998-01-29,Sonics,,Jerome Kersey,placed on IL with separated left shoulder,Jerome Kersey,760.0,shoulder
2922,1998-01-29,Sonics,James Cotton,,activated from IL,James Cotton,1526.0,
2923,1998-01-30,Cavaliers,Bob Sura,,activated from IL,Bob Sura,682.0,
2924,1998-01-30,Heat,,Terry Mills,placed on IL with left knee inflammation,Terry Mills,371.0,knee
2925,1998-01-30,Heat,Charles Smith (Cornelius),,activated from IL,Charles Smith (Cornelius),293.0,
2926,1998-01-30,Mavericks,,Robert Pack,placed on IR with torn ligaments in right thumb,Robert Pack,123.0,finger
2927,1998-01-30,Mavericks,Bubba Wells,,activated from IL,Bubba Wells,1528.0,
2928,1998-01-30,Suns,,Cedric Ceballos,placed on IL with strained right calf,Cedric Ceballos,76.0,calf
2929,1998-01-30,Suns,Horacio Llamas,,activated from IL,Horacio Llamas,1024.0,
2930,1998-01-30,Timberwolves,,Chris Carr (Dean),placed on IL with sprained left ankle,Chris Carr (Dean),713.0,ankle
2931,1998-01-30,Timberwolves,DeJuan Wheat,,activated from IL,DeJuan Wheat,1545.0,
2932,1998-01-31,Bulls,,Rusty LaRue,placed on IL with left Achilles tendinitis,Rusty LaRue,1601.0,achilles
2933,1998-01-31,Suns,Kevin Johnson,,activated from IL,Kevin Johnson,134.0,
2934,1998-02-02,Cavaliers,,Derek Anderson,placed on IL with sprained MCL in right knee,Derek Anderson,1507.0,mcl
2935,1998-02-02,Hawks,,Dikembe Mutombo,left game with bruised tailbone,Dikembe Mutombo,87.0,back
2936,1998-02-02,Hornets,,Bobby Phills,placed on IL with strained left groin,Bobby Phills,184.0,groin
2937,1998-02-02,Nuggets,,Harold Ellis,placed on IR with ankle injury / torn cartilage in right knee,Harold Ellis,1677.0,"ankle,knee"
2938,1998-02-02,Nuggets,George Zidek,,activated from IL,George Zidek,678.0,
2939,1998-02-03,Raptors,Chris Garner,,activated from IL,Chris Garner,1612.0,
2940,1998-02-03,Rockets,,Emanual Davis,placed on IL with left knee tendinitis,Emanual Davis,1023.0,knee
2941,1998-02-03,Rockets,Hakeem Olajuwon,,activated from IL,Hakeem Olajuwon,165.0,
2942,1998-02-05,Raptors,,Zan Tabak,placed on IR with fractured right hand (out 4-6 weeks),Zan Tabak,440.0,hand
2943,1998-02-09,Bullets,,Tim Legler,placed on IR with pulled right hamstring,Tim Legler,100.0,hamstring
2944,1998-02-09,Warriors,,Brian Shaw,placed on IR with right groin strain,Brian Shaw,216.0,groin
2945,1998-02-10,Hawks,,Eldridge Recasner,placed on IL with sprained right ankle,Eldridge Recasner,695.0,ankle
2946,1998-02-11,Hawks,,Eldridge Recasner,placed on IL with sprained right ankle,Eldridge Recasner,695.0,ankle
2947,1998-02-11,Mavericks,,Samaki Walker,placed on IL with stress fracture in right foot,Samaki Walker,955.0,foot
2948,1998-02-12,Magic,,Darrell Armstrong,placed on IR with torn right rotator cuff (out for season),Darrell Armstrong,353.0,shoulder
2949,1998-02-12,Suns,,Horacio Llamas,placed on IL with bruised left heel,Horacio Llamas,1024.0,heel
2950,1998-02-12,Suns,Cedric Ceballos,,activated from IL,Cedric Ceballos,76.0,
2951,1998-02-13,Blazers,,Alton Lister,placed on IL with left knee tendinitis,Alton Lister,175.0,knee
2952,1998-02-13,Blazers,Brian Grant,,activated from IL,Brian Grant,258.0,
2953,1998-02-13,Bucks,,Terrell Brandon,placed on IL with sprained left ankle,Terrell Brandon,210.0,ankle
2954,1998-02-13,Jazz,,Greg Ostertag,placed on IL with stress fracture in left leg (out 3-6 weeks),Greg Ostertag,731.0,leg
2955,1998-02-13,Magic,Johnny Taylor,,activated from IL,Johnny Taylor,1511.0,
2956,1998-02-15,Celtics,,John Thomas,placed on IL with strained right Achilles tendon,John Thomas,1519.0,achilles
2957,1998-02-15,Celtics,Roy Rogers,,activated from IL,Roy Rogers,964.0,
2958,1998-02-15,Pistons,,Steve Henson,placed on IR with right groin strain,Steve Henson,1667.0,groin
2959,1998-02-15,Pistons,Scot Pollard,,activated from IL,Scot Pollard,1513.0,
2960,1998-02-15,Warriors,,Duane Ferrell,placed on IL with strained right calf,Duane Ferrell,273.0,calf
2961,1998-02-15,Warriors,Tyrone Bogues / Muggsy Bogues,,activated from IL,Tyrone Bogues / Muggsy Bogues,177.0,
2962,1998-02-16,Magic,,Johnny Taylor,placed on IL with strained right shoulder,Johnny Taylor,1511.0,shoulder
2963,1998-02-17,Sonics,,James Cotton,placed on IL with strained right calf,James Cotton,1526.0,calf
2964,1998-02-17,Sonics,Nate McMillan,,activated from IL,Nate McMillan,203.0,
2965,1998-02-17,Warriors,Brian Shaw,,activated from IL,Brian Shaw,216.0,
2966,1998-02-18,Celtics,John Thomas,,activated from IL,John Thomas,1519.0,
2967,1998-02-18,Grizzlies,,Ivano Newbill,placed on IL with right knee tendinitis,Ivano Newbill,1096.0,knee
2968,1998-02-18,Grizzlies,Anthony Peeler,,activated from IL,Anthony Peeler,324.0,
2969,1998-02-18,Raptors,,Alvin Williams,placed on IL with right knee surgery (out 2-3 weeks),Alvin Williams,1541.0,knee
2970,1998-02-18,Raptors,,Chris Garner,placed on IL with right Achilles tendinitis,Chris Garner,1612.0,achilles
2971,1998-02-18,Raptors,Ronald Jones / Popeye Jones,,activated from IL,Ronald Jones / Popeye Jones,461.0,
2972,1998-02-18,Raptors,Zan Tabak,,activated from IL,Zan Tabak,440.0,
2973,1998-02-19,76ers,,Anthony Parker,placed on IL with sprained MCL in right knee,Anthony Parker,1515.0,mcl
2974,1998-02-19,Clippers,,James Collins,placed on IL with strained lower back,James Collins,1530.0,back
2975,1998-02-19,Knicks,Ron Grandison / Ronnie Grandison,,activated from IL,Ron Grandison / Ronnie Grandison,97.0,
2976,1998-02-19,Magic,,Mark Price,placed on IR with ligament damage in left thumb (out 2-4 weeks),Mark Price,899.0,finger
2977,1998-02-19,Magic,Jason Lawson,,activated from IL,Jason Lawson,1535.0,
2978,1998-02-19,Nets,Yinka Dare,,activated from IL,Yinka Dare,212.0,
2979,1998-02-19,Pistons,,Grant Long,placed on IL with fractured right foot,Grant Long,3.0,foot
2980,1998-02-19,Pistons,Charles O'Bannon,,activated from IL,Charles O'Bannon,1525.0,
2981,1998-02-20,Celtics,,Ronald Jones / Popeye Jones,placed on IR with torn left ACL (out for season),Ronald Jones / Popeye Jones,461.0,acl
2982,1998-02-20,Celtics,,Zan Tabak,placed on IR with fractured right hand (out 4-6 weeks),Zan Tabak,440.0,hand
2983,1998-02-20,Celtics,Dontae' Jones,,activated from IL,Dontae' Jones,963.0,
2984,1998-02-20,Celtics,Pervis Ellison,,activated from IL,Pervis Ellison,442.0,
2985,1998-02-20,Hornets,Bobby Phills,,activated from IL,Bobby Phills,184.0,
2986,1998-02-20,Kings,,Mahmoud Abdul-Rauf / Chris Jackson,placed on IL with flu,Mahmoud Abdul-Rauf / Chris Jackson,51.0,
2987,1998-02-20,Kings,Kevin Gamble,,activated from IL,Kevin Gamble,333.0,
2988,1998-02-20,Kings,Lawrence Funderburke,,activated from IL,Lawrence Funderburke,1444.0,
2989,1998-02-20,Knicks,,Buck Williams,placed on IL with sore left knee,Buck Williams,433.0,knee
2990,1998-02-20,Nets,Don MacLean,,activated from IL,Don MacLean,931.0,
2991,1998-02-20,Nuggets,,Bobby Jackson,placed on IR with fractured right ring finger,Bobby Jackson,1517.0,finger
2992,1998-02-20,Nuggets,Bryant Stith,,activated from IL,Bryant Stith,179.0,
2993,1998-02-20,Spurs,,Chuck Person,placed on IL with lower back pain,Chuck Person,456.0,back
2994,1998-02-20,Kings,Kevin Salvadori,,activated from IL,Kevin Salvadori,1089.0,
2995,1998-02-21,76ers,Kebu Stewart,,activated from IL,Kebu Stewart,1529.0,
